disp_id,client_id,account_id,type
D00000784,C00000784,A00000653,User
D00000785,C00000785,A00000654,Owner
D00000786,C00000786,A00000655,Owner
D00000787,C00000787,A00000656,Owner
D00000788,C00000788,A00000657,Owner
D00000789,C00000789,A00000658,Owner
D00000790,C00000790,A00000659,Owner
D00000791,C00000791,A00000660,Owner
D00000793,C00000793,A00000662,Owner
D00000794,C00000794,A00000662,User
D00000796,C00000796,A00000664,Owner
D00000797,C00000797,A00000665,Owner
D00000798,C00000798,A00000666,Owner
D00000799,C00000799,A00000666,User
D00000803,C00000803,A00000669,Owner
D00000804,C00000804,A00000669,User
D00000806,C00000806,A00000671,Owner
D00000807,C00000807,A00000672,Owner
D00000808,C00000808,A00000673,Owner
D00000809,C00000809,A00000674,Owner
D00000810,C00000810,A00000675,Owner
D00000811,C00000811,A00000675,User
D00000812,C00000812,A00000676,Owner
D00000813,C00000813,A00000677,Owner
D00000814,C00000814,A00000678,Owner
D00000815,C00000815,A00000679,Owner
D00000816,C00000816,A00000680,Owner
D00000818,C00000818,A00000682,Owner
D00000819,C00000819,A00000683,Owner
D00000820,C00000820,A00000683,User
D00000821,C00000821,A00000684,Owner
D00000822,C00000822,A00000685,Owner
D00000823,C00000823,A00000686,Owner
D00000824,C00000824,A00000687,Owner
D00000825,C00000825,A00000688,Owner
D00000826,C00000826,A00000689,Owner
D00000827,C00000827,A00000690,Owner
D00000828,C00000828,A00000690,User
D00000829,C00000829,A00000691,Owner
D00000830,C00000830,A00000692,Owner
D00000831,C00000831,A00000693,Owner
D00000832,C00000832,A00000694,Owner
D00000833,C00000833,A00000695,Owner
D00000834,C00000834,A00000696,Owner
D00000835,C00000835,A00000697,Owner
D00000836,C00000836,A00000697,User
D00000837,C00000837,A00000698,Owner
D00000838,C00000838,A00000698,User
D00000839,C00000839,A00000699,Owner
D00000840,C00000840,A00000700,Owner
D00000841,C00000841,A00000701,Owner
D00000842,C00000842,A00000702,Owner
D00000843,C00000843,A00000703,Owner
D00000844,C00000844,A00000704,Owner
D00000845,C00000845,A00000704,User
D00000846,C00000846,A00000705,Owner
D00000847,C00000847,A00000706,Owner
D00000849,C00000849,A00000708,Owner
D00000850,C00000850,A00000709,Owner
D00000851,C00000851,A00000710,Owner
D00000852,C00000852,A00000710,User
D00000853,C00000853,A00000711,Owner
D00000854,C00000854,A00000712,Owner
D00000855,C00000855,A00000713,Owner
D00000856,C00000856,A00000714,Owner
D00000857,C00000857,A00000715,Owner
D00000858,C00000858,A00000716,Owner
D00000859,C00000859,A00000717,Owner
D00000860,C00000860,A00000717,User
D00000861,C00000861,A00000718,Owner
D00000862,C00000862,A00000719,Owner
D00000863,C00000863,A00000720,Owner
D00000864,C00000864,A00000721,Owner
D00000865,C00000865,A00000721,User
D00000866,C00000866,A00000722,Owner
D00000870,C00000870,A00000725,Owner
D00000871,C00000871,A00000726,Owner
D00000872,C00000872,A00000727,Owner
D00000873,C00000873,A00000728,Owner
D00000874,C00000874,A00000729,Owner
D00000875,C00000875,A00000729,User
D00000876,C00000876,A00000730,Owner
D00000877,C00000877,A00000731,Owner
D00000878,C00000878,A00000731,User
D00000879,C00000879,A00000732,Owner
D00000880,C00000880,A00000733,Owner
D00000881,C00000881,A00000734,Owner
D00000882,C00000882,A00000735,Owner
D00000883,C00000883,A00000736,Owner
D00000884,C00000884,A00000736,User
D00000885,C00000885,A00000737,Owner
D00000886,C00000886,A00000738,Owner
D00000887,C00000887,A00000739,Owner
D00000888,C00000888,A00000740,Owner
D00000889,C00000889,A00000741,Owner
D00000890,C00000890,A00000742,Owner
D00000891,C00000891,A00000743,Owner
D00000892,C00000892,A00000744,Owner
D00000893,C00000893,A00000745,Owner
D00000894,C00000894,A00000746,Owner
D00000895,C00000895,A00000747,Owner
D00000896,C00000896,A00000748,Owner
D00000897,C00000897,A00000748,User
D00000898,C00000898,A00000749,Owner
D00000899,C00000899,A00000749,User
D00000900,C00000900,A00000750,Owner
D00000901,C00000901,A00000751,Owner
D00000902,C00000902,A00000752,Owner
D00000903,C00000903,A00000753,Owner
D00000904,C00000904,A00000754,Owner
D00000905,C00000905,A00000755,Owner
D00000906,C00000906,A00000756,Owner
D00000907,C00000907,A00000757,Owner
D00000908,C00000908,A00000758,Owner
D00000909,C00000909,A00000759,Owner
D00000910,C00000910,A00000760,Owner
D00000911,C00000911,A00000761,Owner
D00000912,C00000912,A00000762,Owner
D00000913,C00000913,A00000763,Owner
D00000914,C00000914,A00000764,Owner
D00000915,C00000915,A00000765,Owner
D00000916,C00000916,A00000766,Owner
D00000917,C00000917,A00000767,Owner
D00000918,C00000918,A00000768,Owner
D00000921,C00000921,A00000770,Owner
D00000922,C00000922,A00000771,Owner
D00000923,C00000923,A00000771,User
D00000924,C00000924,A00000772,Owner
D00000925,C00000925,A00000773,Owner
D00000926,C00000926,A00000774,Owner
D00000927,C00000927,A00000775,Owner
D00000928,C00000928,A00000776,Owner
D00000929,C00000929,A00000777,Owner
D00000930,C00000930,A00000778,Owner
D00000931,C00000931,A00000779,Owner
D00000932,C00000932,A00000780,Owner
D00000933,C00000933,A00000781,Owner
D00000934,C00000934,A00000781,User
D00000935,C00000935,A00000782,Owner
D00000936,C00000936,A00000782,User
D00000937,C00000937,A00000783,Owner
D00000938,C00000938,A00000784,Owner
D00000939,C00000939,A00000785,Owner
D00000940,C00000940,A00000786,Owner
D00000941,C00000941,A00000787,Owner
D00000942,C00000942,A00000788,Owner
D00000943,C00000943,A00000788,User
D00000944,C00000944,A00000789,Owner
D00000945,C00000945,A00000789,User
D00000946,C00000946,A00000790,Owner
D00000948,C00000948,A00000791,Owner
D00000949,C00000949,A00000792,Owner
D00000950,C00000950,A00000793,Owner
D00000951,C00000951,A00000793,User
D00000952,C00000952,A00000794,Owner
D00000953,C00000953,A00000795,Owner
D00000954,C00000954,A00000796,Owner
D00000955,C00000955,A00000797,Owner
D00000956,C00000956,A00000798,Owner
D00000957,C00000957,A00000799,Owner
D00000958,C00000958,A00000799,User
D00000959,C00000959,A00000800,Owner
D00000960,C00000960,A00000801,Owner
D00000961,C00000961,A00000802,Owner
D00000962,C00000962,A00000803,Owner
D00000963,C00000963,A00000804,Owner
D00000964,C00000964,A00000805,Owner
D00000965,C00000965,A00000806,Owner
D00000966,C00000966,A00000806,User
D00000967,C00000967,A00000807,Owner
D00000968,C00000968,A00000808,Owner
D00000970,C00000970,A00000809,Owner
D00000971,C00000971,A00000810,Owner
D00000972,C00000972,A00000810,User
D00000973,C00000973,A00000811,Owner
D00000974,C00000974,A00000811,User
D00000975,C00000975,A00000812,Owner
D00000976,C00000976,A00000813,Owner
D00000977,C00000977,A00000814,Owner
D00000978,C00000978,A00000815,Owner
D00000979,C00000979,A00000815,User
D00000980,C00000980,A00000816,Owner
D00000981,C00000981,A00000817,Owner
D00000984,C00000984,A00000819,Owner
D00000985,C00000985,A00000819,User
D00000986,C00000986,A00000820,Owner
D00000987,C00000987,A00000821,Owner
D00000988,C00000988,A00000822,Owner
D00000989,C00000989,A00000822,User
D00000990,C00000990,A00000823,Owner
D00000991,C00000991,A00000824,Owner
D00000992,C00000992,A00000825,Owner
D00000993,C00000993,A00000826,Owner
D00000994,C00000994,A00000827,Owner
D00000995,C00000995,A00000827,User
D00000996,C00000996,A00000828,Owner
D00000997,C00000997,A00000829,Owner
D00000998,C00000998,A00000829,User
D00000999,C00000999,A00000830,Owner
D00001000,C00001000,A00000830,User
D00001001,C00001001,A00000831,Owner
D00001002,C00001002,A00000832,Owner
D00001003,C00001003,A00000833,Owner
D00001004,C00001004,A00000834,Owner
D00001006,C00001006,A00000836,Owner
D00001007,C00001007,A00000836,User
D00001008,C00001008,A00000837,Owner
D00001009,C00001009,A00000838,Owner
D00001010,C00001010,A00000838,User
D00001011,C00001011,A00000839,Owner
D00001012,C00001012,A00000840,Owner
D00001013,C00001013,A00000840,User
D00001014,C00001014,A00000841,Owner
D00001015,C00001015,A00000842,Owner
D00001016,C00001016,A00000842,User
D00001017,C00001017,A00000843,Owner
D00001018,C00001018,A00000844,Owner
D00001019,C00001019,A00000845,Owner
D00001020,C00001020,A00000846,Owner
D00001021,C00001021,A00000847,Owner
D00001022,C00001022,A00000848,Owner
D00001023,C00001023,A00000849,Owner
D00001024,C00001024,A00000850,Owner
D00001025,C00001025,A00000851,Owner
D00001026,C00001026,A00000852,Owner
D00001027,C00001027,A00000853,Owner
D00001028,C00001028,A00000853,User
D00001029,C00001029,A00000854,Owner
D00001030,C00001030,A00000855,Owner
D00001031,C00001031,A00000856,Owner
D00001032,C00001032,A00000857,Owner
D00001033,C00001033,A00000857,User
D00001034,C00001034,A00000858,Owner
D00001035,C00001035,A00000859,Owner
D00001036,C00001036,A00000859,User
D00001037,C00001037,A00000860,Owner
D00001038,C00001038,A00000861,Owner
D00001039,C00001039,A00000862,Owner
D00001040,C00001040,A00000863,Owner
D00001041,C00001041,A00000864,Owner
D00001042,C00001042,A00000865,Owner
D00001043,C00001043,A00000865,User
D00001044,C00001044,A00000866,Owner
D00001045,C00001045,A00000867,Owner
D00001046,C00001046,A00000868,Owner
D00001047,C00001047,A00000869,Owner
D00001048,C00001048,A00000870,Owner
D00001049,C00001049,A00000871,Owner
D00001050,C00001050,A00000872,Owner
D00001051,C00001051,A00000873,Owner
D00001052,C00001052,A00000874,Owner
D00001053,C00001053,A00000874,User
D00001054,C00001054,A00000875,Owner
D00001055,C00001055,A00000876,Owner
D00001056,C00001056,A00000877,Owner
D00001057,C00001057,A00000878,Owner
D00001058,C00001058,A00000879,Owner
D00001059,C00001059,A00000880,Owner
D00001060,C00001060,A00000880,User
D00001062,C00001062,A00000882,Owner
D00001063,C00001063,A00000882,User
D00001064,C00001064,A00000883,Owner
D00001065,C00001065,A00000884,Owner
D00001066,C00001066,A00000885,Owner
D00001067,C00001067,A00000886,Owner
D00001068,C00001068,A00000887,Owner
D00001069,C00001069,A00000888,Owner
D00001070,C00001070,A00000888,User
D00001071,C00001071,A00000889,Owner
D00001072,C00001072,A00000890,Owner
D00001073,C00001073,A00000891,Owner
D00001074,C00001074,A00000891,User
D00001075,C00001075,A00000892,Owner
D00001076,C00001076,A00000893,Owner
D00001077,C00001077,A00000894,Owner
D00001078,C00001078,A00000895,Owner
D00001079,C00001079,A00000896,Owner
D00001080,C00001080,A00000897,Owner
D00001081,C00001081,A00000898,Owner
D00001082,C00001082,A00000899,Owner
D00001083,C00001083,A00000900,Owner
D00001084,C00001084,A00000900,User
D00001085,C00001085,A00000901,Owner
D00001086,C00001086,A00000902,Owner
D00001087,C00001087,A00000902,User
D00001088,C00001088,A00000903,Owner
D00001089,C00001089,A00000904,Owner
D00001090,C00001090,A00000905,Owner
D00001091,C00001091,A00000906,Owner
D00001092,C00001092,A00000907,Owner
D00001093,C00001093,A00000908,Owner
D00001094,C00001094,A00000909,Owner
D00001095,C00001095,A00000909,User
D00001096,C00001096,A00000910,Owner
D00001097,C00001097,A00000910,User
D00001098,C00001098,A00000911,Owner
D00001099,C00001099,A00000912,Owner
D00001100,C00001100,A00000913,Owner
D00001101,C00001101,A00000914,Owner
D00001102,C00001102,A00000915,Owner
D00001103,C00001103,A00000916,Owner
D00001104,C00001104,A00000916,User
D00001105,C00001105,A00000917,Owner
D00001106,C00001106,A00000917,User
D00001107,C00001107,A00000918,Owner
D00001108,C00001108,A00000919,Owner
D00001109,C00001109,A00000920,Owner
D00001110,C00001110,A00000921,Owner
D00001111,C00001111,A00000922,Owner
D00001112,C00001112,A00000923,Owner
D00001113,C00001113,A00000924,Owner
D00001114,C00001114,A00000925,Owner
D00001115,C00001115,A00000926,Owner
D00001116,C00001116,A00000927,Owner
D00001117,C00001117,A00000928,Owner
D00001118,C00001118,A00000928,User
D00001119,C00001119,A00000929,Owner
D00001120,C00001120,A00000930,Owner
D00001121,C00001121,A00000931,Owner
D00001122,C00001122,A00000932,Owner
D00001123,C00001123,A00000932,User
D00001124,C00001124,A00000933,Owner
D00001125,C00001125,A00000934,Owner
D00001126,C00001126,A00000934,User
D00001127,C00001127,A00000935,Owner
D00001128,C00001128,A00000936,Owner
D00001129,C00001129,A00000937,Owner
D00001130,C00001130,A00000938,Owner
D00001131,C00001131,A00000939,Owner
D00001132,C00001132,A00000939,User
D00001133,C00001133,A00000940,Owner
D00001134,C00001134,A00000940,User
D00001135,C00001135,A00000941,Owner
D00001136,C00001136,A00000942,Owner
D00001137,C00001137,A00000943,Owner
D00001138,C00001138,A00000944,Owner
D00001139,C00001139,A00000944,User
D00001140,C00001140,A00000945,Owner
D00001141,C00001141,A00000946,Owner
D00001142,C00001142,A00000947,Owner
D00001143,C00001143,A00000947,User
D00001145,C00001145,A00000949,Owner
D00001146,C00001146,A00000950,Owner
D00001147,C00001147,A00000951,Owner
D00001148,C00001148,A00000952,Owner
D00001149,C00001149,A00000953,Owner
D00001150,C00001150,A00000954,Owner
D00001151,C00001151,A00000955,Owner
D00001152,C00001152,A00000956,Owner
D00001153,C00001153,A00000957,Owner
D00001154,C00001154,A00000958,Owner
D00001155,C00001155,A00000958,User
D00001156,C00001156,A00000959,Owner
D00001157,C00001157,A00000960,Owner
D00001158,C00001158,A00000961,Owner
D00001159,C00001159,A00000962,Owner
D00001160,C00001160,A00000962,User
D00001161,C00001161,A00000963,Owner
D00001162,C00001162,A00000964,Owner
D00001163,C00001163,A00000965,Owner
D00001164,C00001164,A00000966,Owner
D00001165,C00001165,A00000967,Owner
D00001166,C00001166,A00000968,Owner
D00001167,C00001167,A00000968,User
D00001168,C00001168,A00000969,Owner
D00001169,C00001169,A00000970,Owner
D00001170,C00001170,A00000971,Owner
D00001171,C00001171,A00000972,Owner
D00001172,C00001172,A00000973,Owner
D00001173,C00001173,A00000973,User
D00001174,C00001174,A00000974,Owner
D00001175,C00001175,A00000975,Owner
D00001176,C00001176,A00000975,User
D00001177,C00001177,A00000976,Owner
D00001178,C00001178,A00000977,Owner
D00001179,C00001179,A00000978,Owner
D00001180,C00001180,A00000979,Owner
D00001181,C00001181,A00000980,Owner
D00001182,C00001182,A00000981,Owner
D00001183,C00001183,A00000982,Owner
D00001186,C00001186,A00000984,Owner
D00001187,C00001187,A00000985,Owner
D00001188,C00001188,A00000985,User
D00001189,C00001189,A00000986,Owner
D00001190,C00001190,A00000987,Owner
D00001191,C00001191,A00000987,User
D00001192,C00001192,A00000988,Owner
D00001193,C00001193,A00000989,Owner
D00001194,C00001194,A00000990,Owner
D00001195,C00001195,A00000991,Owner
D00001196,C00001196,A00000992,Owner
D00001197,C00001197,A00000993,Owner
D00001198,C00001198,A00000994,Owner
D00001199,C00001199,A00000995,Owner
D00001200,C00001200,A00000996,Owner
D00001201,C00001201,A00000997,Owner
D00001202,C00001202,A00000998,Owner
D00001204,C00001204,A00001000,Owner
D00001206,C00001206,A00001002,Owner
D00001207,C00001207,A00001003,Owner
D00001208,C00001208,A00001004,Owner
D00001209,C00001209,A00001005,Owner
D00001210,C00001210,A00001006,Owner
D00001211,C00001211,A00001007,Owner
D00001212,C00001212,A00001008,Owner
D00001213,C00001213,A00001009,Owner
D00001214,C00001214,A00001010,Owner
D00001215,C00001215,A00001011,Owner
D00001216,C00001216,A00001012,Owner
D00001217,C00001217,A00001013,Owner
D00001218,C00001218,A00001014,Owner
D00001219,C00001219,A00001015,Owner
D00001220,C00001220,A00001016,Owner
D00001221,C00001221,A00001017,Owner
D00001222,C00001222,A00001018,Owner
D00001223,C00001223,A00001019,Owner
D00001224,C00001224,A00001020,Owner
D00001225,C00001225,A00001021,Owner
D00001226,C00001226,A00001022,Owner
D00001227,C00001227,A00001022,User
D00001228,C00001228,A00001023,Owner
D00001229,C00001229,A00001024,Owner
D00001231,C00001231,A00001026,Owner
D00001232,C00001232,A00001026,User
D00001233,C00001233,A00001027,Owner
D00001234,C00001234,A00001028,Owner
D00001235,C00001235,A00001028,User
D00001236,C00001236,A00001029,Owner
D00001237,C00001237,A00001030,Owner
D00001238,C00001238,A00001031,Owner
D00001239,C00001239,A00001032,Owner
D00001240,C00001240,A00001033,Owner
D00001241,C00001241,A00001034,Owner
D00001242,C00001242,A00001035,Owner
D00001243,C00001243,A00001036,Owner
D00001244,C00001244,A00001037,Owner
D00001245,C00001245,A00001038,Owner
D00001246,C00001246,A00001039,Owner
D00001247,C00001247,A00001039,User
D00001248,C00001248,A00001040,Owner
D00001250,C00001250,A00001042,Owner
D00001251,C00001251,A00001043,Owner
D00001252,C00001252,A00001043,User
D00001253,C00001253,A00001044,Owner
D00001254,C00001254,A00001045,Owner
D00001255,C00001255,A00001046,Owner
D00001256,C00001256,A00001047,Owner
D00001257,C00001257,A00001048,Owner
D00001258,C00001258,A00001048,User
D00001259,C00001259,A00001049,Owner
D00001260,C00001260,A00001050,Owner
D00001261,C00001261,A00001050,User
D00001262,C00001262,A00001051,Owner
D00001263,C00001263,A00001051,User
D00001264,C00001264,A00001052,Owner
D00001265,C00001265,A00001053,Owner
D00001266,C00001266,A00001054,Owner
D00001267,C00001267,A00001055,Owner
D00001268,C00001268,A00001055,User
D00001269,C00001269,A00001056,Owner
D00001270,C00001270,A00001057,Owner
D00001271,C00001271,A00001058,Owner
D00001272,C00001272,A00001059,Owner
D00001273,C00001273,A00001060,Owner
D00001274,C00001274,A00001061,Owner
D00001275,C00001275,A00001062,Owner
D00001276,C00001276,A00001063,Owner
D00001277,C00001277,A00001064,Owner
D00001278,C00001278,A00001065,Owner
D00001279,C00001279,A00001066,Owner
D00001280,C00001280,A00001067,Owner
D00001281,C00001281,A00001067,User
D00001282,C00001282,A00001068,Owner
